file;filesize;entropy
_bows2-4350.jpg;45911;0.868325
_bows2-4353.jpg;62223;0.929234
_bows2-4354.jpg;57598;0.924282
_bows2-43.jpg;51506;0.87249
_bows2-4431.jpg;18818;0.81475
_bows2-4434.jpg;41400;0.821368
_bows2-4456.jpg;52093;0.918892
_bows2-4490.jpg;36401;0.924747
_bows2-4507.jpg;31773;0.918118
_bows2-4545.jpg;39553;0.876516
_bows2-4546.jpg;51610;0.848493
_bows2-4581.jpg;50207;0.91703
_bows2-4589.jpg;34236;0.929208
_bows2-4599.jpg;58902;0.902733
_bows2-4674.jpg;26287;0.928247
_bows2-4727.jpg;46758;0.913156
_bows2-4747.jpg;48100;0.94357
_bows2-4779.jpg;21315;0.908794
_bows2-4795.jpg;26260;0.932383
_bows2-4889.jpg;50863;0.906864
_bows2-4919.jpg;25268;0.87573
_bows2-4946.jpg;37620;0.96258
_bows2-496.jpg;54970;0.886472
_bows2-4979.jpg;28612;0.926389
_bows2-5073.jpg;41716;0.894243
_bows2-5079.jpg;40199;0.903138
_bows2-5104.jpg;38883;0.921612
_bows2-5122.jpg;40493;0.967273
_bows2-5132.jpg;36589;0.885108
_bows2-5148.jpg;45210;0.911914
_bows2-5163.jpg;37680;0.87305
_bows2-5169.jpg;51866;0.918667
_bows2-5207.jpg;75211;0.941345
_bows2-5224.jpg;22598;0.959799
_bows2-5231.jpg;59016;0.956558
_bows2-5241.jpg;24106;0.974762
_bows2-52.jpg;28826;0.922938
_bows2-5309.jpg;42962;0.92437
_bows2-5340.jpg;34123;0.918807
_bows2-5344.jpg;18520;0.857492
_bows2-5376.jpg;54776;0.898945
_bows2-5386.jpg;28652;0.895514
_bows2-5424.jpg;70731;0.905762
_bows2-5437.jpg;25359;0.904725
_bows2-5462.jpg;33806;0.91183
_bows2-5477.jpg;43835;0.853356
_bows2-5565.jpg;40248;0.974537
_bows2-618.jpg;15241;0.919373
_bows2-634.jpg;31739;0.882875
_bows2-640.jpg;38519;0.892049
_bows2-70.jpg;36811;0.94792
_bows2-717.jpg;39438;0.927018
_bows2-725.jpg;49079;0.923982
_bows2-730.jpg;37430;0.911585
_bows2-736.jpg;43151;0.912513
_bows2-799.jpg;83798;0.944737
_bows2-83.jpg;42900;0.955993
_bows2-921.jpg;14521;0.805258
_bows2-924.jpg;61972;0.919901
_bows2-950.jpg;49353;0.920295
_bows2-99.jpg;64757;0.9246
