file;filesize;entropy
_alaska2-59781.jpg;46527;0.914365
_alaska2-59836.jpg;29583;0.731611
_alaska2-59842.jpg;62804;0.934179
_alaska2-59992.jpg;58853;0.80757
_alaska2-60376.jpg;34577;0.729987
_alaska2-60412.jpg;67511;0.940717
_alaska2-60562.jpg;67259;0.937371
_alaska2-60635.jpg;29891;0.794832
_alaska2-60712.jpg;33644;0.926781
_alaska2-60769.jpg;52795;0.941054
_alaska2-60879.jpg;80786;0.778565
_alaska2-60962.jpg;51866;0.837519
_alaska2-61043.jpg;39850;0.897235
_alaska2-61181.jpg;48668;0.860965
_alaska2-61320.jpg;38230;0.960525
_alaska2-61330.jpg;37419;0.941272
_alaska2-61389.jpg;77701;0.949231
_alaska2-61451.jpg;52285;0.822224
_alaska2-61556.jpg;93106;0.880111
_alaska2-62015.jpg;82709;0.863077
_alaska2-62061.jpg;39748;0.897591
_alaska2-62152.jpg;59800;0.868809
_alaska2-62276.jpg;13261;0.808126
_alaska2-62384.jpg;100875;0.904838
_alaska2-62390.jpg;53948;0.844491
_alaska2-62562.jpg;32043;0.859086
_alaska2-62594.jpg;59948;0.827727
_alaska2-62884.jpg;100835;0.81211
_alaska2-62899.jpg;45932;0.866374
_alaska2-62959.jpg;36527;0.911026
_alaska2-62977.jpg;14953;0.798813
_alaska2-63320.jpg;153497;0.955978
_alaska2-63389.jpg;261350;0.967731
_alaska2-63538.jpg;160599;0.881071
_alaska2-63750.jpg;72312;0.896886
_alaska2-63821.jpg;80889;0.95425
_alaska2-63919.jpg;61093;0.843113
_alaska2-63952.jpg;178866;0.926384
_alaska2-64141.jpg;75369;0.90289
_alaska2-64293.jpg;30700;0.861538
_alaska2-64321.jpg;26388;0.796425
_alaska2-64536.jpg;88736;0.938777
_alaska2-64701.jpg;82384;0.940437
_alaska2-64783.jpg;100200;0.956225
_alaska2-65321.jpg;39164;0.935381
_alaska2-65365.jpg;65372;0.917615
_alaska2-65416.jpg;71510;0.918769
_alaska2-65420.jpg;41341;0.874899
_alaska2-65499.jpg;44080;0.786511
_alaska2-65628.jpg;39724;0.90203
_alaska2-66211.jpg;79295;0.915585
_alaska2-66328.jpg;45240;0.844504
_alaska2-66345.jpg;60349;0.816238
_alaska2-66448.jpg;43048;0.910882
_alaska2-66516.jpg;71619;0.906557
_alaska2-66555.jpg;41116;0.911244
_alaska2-66840.jpg;55048;0.862554
_alaska2-66843.jpg;89949;0.845365
_alaska2-66932.jpg;73241;0.958
_alaska2-67227.jpg;80945;0.959374
_alaska2-67320.jpg;31644;0.850588
_alaska2-67421.jpg;22048;0.537208
_alaska2-67487.jpg;56979;0.920511
_alaska2-67503.jpg;76767;0.938779
_alaska2-67671.jpg;71507;0.905393
_alaska2-68262.jpg;122142;0.915274
_alaska2-68283.jpg;71003;0.908174
_alaska2-68292.jpg;33045;0.889023
_alaska2-68344.jpg;306740;0.883903
_alaska2-68353.jpg;143142;0.931839
_alaska2-68437.jpg;117828;0.922217
_alaska2-68581.jpg;66714;0.939444
_alaska2-68652.jpg;92579;0.899321
_alaska2-68739.jpg;88587;0.930787
_alaska2-68871.jpg;67993;0.963352
_alaska2-69030.jpg;48285;0.803557
_alaska2-69395.jpg;97165;0.948473
_alaska2-69400.jpg;63313;0.852606
_alaska2-69649.jpg;41403;0.914285
_alaska2-69798.jpg;48398;0.950064
_alaska2-69897.jpg;86239;0.929235
_alaska2-69915.jpg;65001;0.935696
_alaska2-69945.jpg;53846;0.826468
_alaska2-70090.jpg;63708;0.869029
_alaska2-70183.jpg;86783;0.900724
_alaska2-70636.jpg;120611;0.929168
_alaska2-70872.jpg;58446;0.947036
_alaska2-70897.jpg;20134;0.834642
_alaska2-70976.jpg;29934;0.778912
_alaska2-71118.jpg;17771;0.888549
_alaska2-71412.jpg;100544;0.931081
_alaska2-71618.jpg;27901;0.899194
_alaska2-71619.jpg;17691;0.908469
_alaska2-71678.jpg;33340;0.933868
_alaska2-72108.jpg;41178;0.790929
_alaska2-72113.jpg;28321;0.847393
_alaska2-72128.jpg;19221;0.739964
_alaska2-72185.jpg;64521;0.896849
_alaska2-72269.jpg;46857;0.88555
_alaska2-72377.jpg;57459;0.920744
_alaska2-72529.jpg;40479;0.94631
_alaska2-72568.jpg;18939;0.816958
_alaska2-72741.jpg;83224;0.891499
_alaska2-72788.jpg;69281;0.881344
_alaska2-72801.jpg;20900;0.883545
_alaska2-72833.jpg;83976;0.906868
_alaska2-72969.jpg;87736;0.816544
_alaska2-73081.jpg;42960;0.941646
_alaska2-73124.jpg;72560;0.857648
_alaska2-73153.jpg;66466;0.807711
_alaska2-73294.jpg;29880;0.965292
_alaska2-73337.jpg;44470;0.959255
_alaska2-73510.jpg;46941;0.865422
_alaska2-73895.jpg;36226;0.949668
_alaska2-73962.jpg;43355;0.914082
_alaska2-74143.jpg;83395;0.911446
_alaska2-74180.jpg;63466;0.950875
_alaska2-74198.jpg;63229;0.915851
_alaska2-74340.jpg;61658;0.887204
_alaska2-74652.jpg;63946;0.912416
_alaska2-74722.jpg;88044;0.926059
_alaska2-75220.jpg;22649;0.837954
_alaska2-75282.jpg;21360;0.824141
_alaska2-75393.jpg;56156;0.946458
_alaska2-75505.jpg;102652;0.966738
_alaska2-75568.jpg;29968;0.927945
_alaska2-75601.jpg;37810;0.774969
_alaska2-75709.jpg;49206;0.871528
_alaska2-75735.jpg;66831;0.964391
_alaska2-75993.jpg;181196;0.94061
_alaska2-76226.jpg;55241;0.945925
_alaska2-76228.jpg;52850;0.900669
_alaska2-76300.jpg;74096;0.945234
_alaska2-76372.jpg;75833;0.924889
_alaska2-76541.jpg;45016;0.943276
_alaska2-76547.jpg;90083;0.934806
_alaska2-76602.jpg;83581;0.925661
_alaska2-76652.jpg;34326;0.791886
_alaska2-76717.jpg;40100;0.869913
_alaska2-77363.jpg;59503;0.845734
_alaska2-77621.jpg;86609;0.874225
_alaska2-77779.jpg;105990;0.932747
_alaska2-77848.jpg;27963;0.932259
_alaska2-78075.jpg;126901;0.899836
_alaska2-78124.jpg;74143;0.896525
_alaska2-78290.jpg;74921;0.89243
_alaska2-78408.jpg;103813;0.945696
_alaska2-78772.jpg;73886;0.861881
_alaska2-78908.jpg;111513;0.938814
_alaska2-78967.jpg;41134;0.8487
_alaska2-79058.jpg;84176;0.880435
_alaska2-79068.jpg;34954;0.736664
_alaska2-79228.jpg;103226;0.913466
_alaska2-79642.jpg;20167;0.913845
_alaska2-79870.jpg;84903;0.946724
